"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:23GUKo3jdMW85BkyAjoGNm","O Kanha Tumse Chupa Hai Kya (Original Motion Picture Soundtrack)","spotify:artist:1ybKgSTkR0RnES6rl5T7ym","RadhaKrishn OST","spotify:album:1N2JpeliqU7UJ0U4oO9Uie","O Kanha Tumse Chupa Hai Kya (Original Motion Picture Soundtrack)","spotify:artist:1ybKgSTkR0RnES6rl5T7ym","RadhaKrishn OST","2021-05-03","https://i.scdn.co/image/ab67616d0000b273d01b711a96fd8bf359e75aff","1","1","102583","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:15Z","","0.506","0.256","8","-13.606","1","0.0413","0.764","0","0.346","0.223","139.946","4","","RadhaKrishn","C 2021 RadhaKrishn OST, P 2021 RadhaKrishn OST"
"spotify:track:5CMZgcNJX42RykPkdkdGNO","Ram Ram Jai Raja Ram Ram Ram Jai Sita Ram","spotify:artist:4C23kiP2TYGyv6iZ7qQn3l","Rattan Mohan Sharma","spotify:album:3jOAq4Y1HJiJ4sCpW1UDNE","Ram Dhun","spotify:artist:4C23kiP2TYGyv6iZ7qQn3l","Rattan Mohan Sharma","2002-06-29","https://i.scdn.co/image/ab67616d0000b273c84bcad436969d5fa2f362ab","1","1","2544561","https://p.scdn.co/mp3-preview/8f9b09de273ea7d03f52bdbe629708f5d83d0508?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:15Z","bhajan,hindustani classical,hindustani vocal,indian classical","0.645","0.638","1","-8.024","1","0.0349","0.695","0","0.0684","0.766","148.153","4","","Times Music","C © 2002 Sona Rupa Ltd Uk, P ℗ 2002 Times Music"
"spotify:track:322L42ma3YRT0GOvOP6LdY","Sunlo Araj O Banke Bihari RadhaKrishn","spotify:artist:1ybKgSTkR0RnES6rl5T7ym","RadhaKrishn OST","spotify:album:304OHZScEFyffESzlKHGbT","Sunlo Araj O Banke Bihari RadhaKrishn","spotify:artist:1ybKgSTkR0RnES6rl5T7ym","RadhaKrishn OST","2021-05-20","https://i.scdn.co/image/ab67616d0000b273789e63186de976193eb19e8b","1","1","133434","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:15Z","","0.24","0.635","7","-12.298","1","0.0417","0.0691","0.0000344","0.63","0.0664","149.677","4","","Independent","C 2021 RadhaKrishn OST, P 2021 RadhaKrishn OST"
"spotify:track:70RozUbzWXbRXcX3MuP5UH","Milke Tumhe Aisa Laga - Radhakrishn Duet","spotify:artist:1ybKgSTkR0RnES6rl5T7ym","RadhaKrishn OST","spotify:album:6kp2Gi48Tb5YMSCeGfwhO9","Milke Tumhe Aisa Laga (Radhakrishn Duet)","spotify:artist:1ybKgSTkR0RnES6rl5T7ym","RadhaKrishn OST","2021-05-09","https://i.scdn.co/image/ab67616d0000b273464b01aa5295442286a9e945","1","1","193725","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:15Z","","0.651","0.528","2","-9.561","1","0.0319","0.74","0.0000199","0.0914","0.557","119.977","1","","Independent","C 2021 RadhaKrishn TM, P 2021 RadhaKrishn TM"
"spotify:track:3gODFJaJxZuKts8HAgO9Hy","Adharam Madhuram Madhurashtakam RadhaKrishna - Duet Full Version","spotify:artist:1jeZSS5mZDBqt9U2ntiLnQ","RadhaKrishn TM","spotify:album:4iMrqFjEXEzEvoKn0pkhDz","Adharam Madhuram Madhurashtakam RadhaKrishna (Duet Full Version)","spotify:artist:1jeZSS5mZDBqt9U2ntiLnQ","RadhaKrishn TM","2021-04-30","https://i.scdn.co/image/ab67616d0000b273215ff561a045a3836d62b61c","1","1","142734","https://p.scdn.co/mp3-preview/7674e5bcb43b1c5ff3c3990c37609334bea2276e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:15Z","","0.526","0.633","7","-3.535","0","0.0314","0.326","0","0.731","0.535","95.002","4","","MusicDiffusion","C 2021 RadhaKrishn TM, P 2021 RadhaKrishn TM"
"spotify:track:5NyblkyDOgBOIvWNzSQ6Pu","Damru Bajaya","spotify:artist:5cEE1pTgDhFe8QuigmqxJF","Hansraj Raghuwanshi","spotify:album:7zQ6MDeNXyMafB1ydTSqi3","Top Hits of Hansraj Raghuwanshi (Hindi)","spotify:artist:5cEE1pTgDhFe8QuigmqxJF","Hansraj Raghuwanshi","2020-10-07","https://i.scdn.co/image/ab67616d0000b273bd8ad54579dc06498f172216","1","5","390058","https://p.scdn.co/mp3-preview/e905abfff605036f15406a924825395bb0746faf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:15Z","himachali pop","0.554","0.955","5","-2.35","1","0.295","0.178","0.00000333","0.198","0.43","119.845","4","","Hansraj Raghuwanshi","C © Hansraj Raghuwanshi, P ℗ Music Dhamaka"
"spotify:track:6pr83QjHHiZitniyltEMhL","Ramamadhavache Jithe Chith Laage","spotify:artist:61JrslREXq98hurYL2hYoc, spotify:artist:3R2OMv8JpXLy6ZIW7Qxz59","Lata Mangeshkar, Usha Mangeshkar","spotify:album:2u9aPdolsLXfuo0ULV65nF","Ganpati Aarti Ashtavinayak Geete","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2000-02-27","https://i.scdn.co/image/ab67616d0000b2739139469502897136717de8aa","1","10","158546","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:45Z","classic bollywood,desi pop,filmi,classic bollywood,filmi,ghazal","0.688","0.836","1","-2.178","1","0.0582","0.551","0","0.0902","0.582","112.517","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2000 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:22ZpVPhv57RbXxi5BrkTxF","Om Namah Shivaay (Shiv Aavahan)","spotify:artist:1SJOL9HJ08YOn92lFcYf8a","Shankar Mahadevan","spotify:album:4cwvEDI1zinn2qLIs7jHZT","Bhakti By Shankar Mahadevan","spotify:artist:1SJOL9HJ08YOn92lFcYf8a","Shankar Mahadevan","2010-01-01","https://i.scdn.co/image/ab67616d0000b2737a3be570c422c9400f5ddab9","1","4","342040","","false","14","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:45Z","desi pop,filmi,modern bollywood,tamil pop","0.431","0.22","10","-15.663","0","0.0349","0.556","0.0162","0.0602","0.185","115.187","5","","Virgin Records (India) Pvt Ltd.","C © 2010 Virgin Records (India) Pvt Ltd, P ℗ 2010 Virgin Records (India) Pvt Ltd"
"spotify:track:5ikccTpVjpb3hZz8KjNKP0","Shiva Tandava Stotram","spotify:artist:5QUPiiDdXz0RLeP2Ya3Q9k","Veeramani Kannan","spotify:album:6P5aDIKLv7FQZ4WYAXFv7J","Shiva Meditation","spotify:artist:4l1a546qA59Fq7Qse3wzgW, spotify:artist:5QUPiiDdXz0RLeP2Ya3Q9k","B. Sivaramakrishna Rao, Veeramani Kannan","2013-04-29","https://i.scdn.co/image/ab67616d0000b273b781af81b028a31e4dbfad4c","1","5","691573","https://p.scdn.co/mp3-preview/f46b013929d1af6eaa0526b1e283b0e753eb3f58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:45Z","tamil devotional","0.504","0.795","3","-4.541","1","0.0937","0.544","0","0.0509","0.766","75.014","4","","Geethanjali","C 2013 Geethanjali, P 2013 Super Audio [Madras] Pvt Ltd"
"spotify:track:6b4NyQsQqWDiGSL80rCeUV","Uthi Uthi Gopala","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","spotify:album:6SGFgwawyTIj2MLnSejRKS","Top 18 Pahatechi Marathi Bhaktigeete","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","2019-11-21","https://i.scdn.co/image/ab67616d0000b2733090c2fde6f629c4e9c1c68c","1","1","370364","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","marathi devotional,marathi devotional","0.712","0.42","1","-9.558","1","0.0456","0.499","0","0.133","0.709","96.92","4","","Ahuja Music","C 2019 Ahuja Music, P 2019 Ahuja Music"
"spotify:track:0oRLoYLCdzze1vPdmoJmiL","Keshava Madhava","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","spotify:album:1ZfBgMbMj8h2jjGBJKXZJv","Marathi Bhaktigeete","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","2019-02-18","https://i.scdn.co/image/ab67616d0000b273d717222ef2f35ac8061093a3","1","8","198739","https://p.scdn.co/mp3-preview/87d56678651fbe5d2ecd56e95105c7b5636e30b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","marathi devotional,marathi devotional","0.77","0.479","10","-9.269","0","0.109","0.646","0.0000142","0.0409","0.897","106.285","4","","Ahuja Music","C 2019 Ahuja Music, P 2019 Ahuja Music"
"spotify:track:2GPHVQs8FWNGZzbMcL1w1v","Vithumauli Tu Mauli Jagachi","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","spotify:album:0d0f3e49P15DTObqt1xpkU","Vitthal Bhakti Geete","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","2019-01-28","https://i.scdn.co/image/ab67616d0000b273b9deaf62c4aef4d84f348b72","1","2","304483","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","marathi devotional,marathi devotional","0.586","0.49","1","-8.894","1","0.0266","0.387","0","0.0714","0.519","82.59","4","","Ahuja Music","C 2019 Ahuja Music, P 2019 Ahuja Music"
"spotify:track:3FGQNtsOIQu5VQkpY4gygm","Khel Mandiyela","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","spotify:album:1ZfBgMbMj8h2jjGBJKXZJv","Marathi Bhaktigeete","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","2019-02-18","https://i.scdn.co/image/ab67616d0000b273d717222ef2f35ac8061093a3","1","11","206863","https://p.scdn.co/mp3-preview/790b7c8c8c1a70a43b1a04c178da710b268e4085?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","marathi devotional,marathi devotional","0.647","0.859","0","-3.269","1","0.0341","0.766","0","0.253","0.963","105.642","4","","Ahuja Music","C 2019 Ahuja Music, P 2019 Ahuja Music"
"spotify:track:124gPW5G0l9i22TksEJmnb","Om Ganeshaye Namah -Mantra - Original","spotify:artist:0w4e7HVbqAHFPN6VkIlvhe, spotify:artist:3e23DvNuM4Z78nPsX8P1D9","Suresh Wadkar, Lalitya Munshaw","spotify:album:5GJafcQhGRh8E9WwIeLDeR","Ganesha","spotify:artist:0w4e7HVbqAHFPN6VkIlvhe, spotify:artist:3e23DvNuM4Z78nPsX8P1D9","Suresh Wadkar, Lalitya Munshaw","2011-08-21","https://i.scdn.co/image/ab67616d0000b2731b717966ea71ba176787db75","1","8","535586","https://p.scdn.co/mp3-preview/569f53379ef954a7724fc72711962fdf9decfe6c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood,bhajan,gujarati garba,gujarati pop","0.238","0.187","6","-13.961","1","0.0356","0.983","0.0307","0.0871","0.0624","106.229","5","","Red Ribbon Entertainment Pvt. Ltd.","C 2011 Red Ribbon Entertainment Pvt. Ltd., P 2011 Red Ribbon Entertainment Pvt. Ltd."
"spotify:track:1Dp5G5V1Ecii1EWrmsTh3T","Gayatri Mantra","spotify:artist:0w4e7HVbqAHFPN6VkIlvhe","Suresh Wadkar","spotify:album:394tLPKfP4qVhm4uvjZKzo","Makar Sankranti Special","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2018-01-08","https://i.scdn.co/image/ab67616d0000b27375c32b6cbcf8ed1115c26c32","1","1","637035","https://p.scdn.co/mp3-preview/38c4db7ad374e467ed392fdc41f321f2127bab28?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood","0.598","0.546","1","-8.568","1","0.0328","0.628","0.00000178","0.0873","0.706","145.051","4","","Strumm Entertainment Pvt. Ltd.","C (C) 2018 Strumm Entertainment Pvt. Ltd."
"spotify:track:1sjIZv7WqrVj21Pwp0QxBK","Sainath Tere Hajaro Haath","spotify:artist:3izgcexQY0nJQiSMchE0dJ","Vipin Sachdeva","spotify:album:1f05PJEslR1aExQSmAFtSs","Shirdi Wale Sai Baba, Vol. 1","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-08-16","https://i.scdn.co/image/ab67616d0000b273d7029035d4e07583e2759791","1","2","263066","https://p.scdn.co/mp3-preview/f520d28bcbcc21875662e8a0f691bd5c794a1cf8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","bhajan","0.39","0.752","5","-5.983","1","0.152","0.663","0","0.0939","0.669","85.762","4","","Myuzic Entertainment","C (C) 2016 Myuzic Entertainment"
"spotify:track:14OELoNxzfGYU5USVvSNg8","Hey Sai Ram Hey Sai Ram","spotify:artist:0w4e7HVbqAHFPN6VkIlvhe","Suresh Wadkar","spotify:album:28mUk30mhNfwQccqDAxmUp","Sai Baba Bhajan's","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015","https://i.scdn.co/image/ab67616d0000b273665a0d0aba1d2fdc48a4ab00","1","2","2198831","https://p.scdn.co/mp3-preview/2664350735130f4ba3eac0ad190b4e4f195b14c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood","0.631","0.59","2","-7.922","0","0.0238","0.199","0.0000202","0.324","0.822","91.48","4","","Wings Music","C Wings Entertainment Ltd, P Wings Entertainment Ltd"
"spotify:track:4n1GKfJmn1hVlhg6qon00h","Hey Ram Hey Ram","spotify:artist:3kzGeGPP5gd5KAMm6QggHV","Anup Jalota","spotify:album:44MjpEUlSauLh6rUOcpkdE","Best Bhajans of Anup Jalota","spotify:artist:3kzGeGPP5gd5KAMm6QggHV","Anup Jalota","2011-12-31","https://i.scdn.co/image/ab67616d0000b2733897327dc61b133462764d9e","1","12","1748846","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","bhajan,classic bollywood,filmi,ghazal","0.61","0.546","4","-10.359","1","0.028","0.557","0","0.0702","0.713","90","4","","Nupur Audio","C 2011 Nupur Audio, P 2011 Nupur Audio"
"spotify:track:0E0dg3JKwv0tMUFIa1yqAf","Nilanjana Samabhasam","spotify:artist:0w4e7HVbqAHFPN6VkIlvhe","Suresh Wadkar","spotify:album:4rtarBliMHYZkRXHCL1YHs","Shani Mantra","spotify:artist:0w4e7HVbqAHFPN6VkIlvhe","Suresh Wadkar","2020-08-14","https://i.scdn.co/image/ab67616d0000b273c9bcfdd167599e0d726d3f3b","1","1","2513400","https://p.scdn.co/mp3-preview/5ea0aacbf8c8d390361f789e121635009697fb24?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood","0.778","0.639","9","-8.414","1","0.0563","0.186","0","0.269","0.89","134.95","4","","Musica","C 2020 Musica, P 2020 Musica"
"spotify:track:3vuokGoORUuYr7pW6jJq7U","Vishnu Sahasranamam (Version 2)","spotify:artist:1Q6pHCKfYoli9Jfs9xVrVJ","Veeramanidasan","spotify:album:7jSZxGu0C0z5ymbiuMtM8X","Perumale Perumale","spotify:artist:1Q6pHCKfYoli9Jfs9xVrVJ","Veeramanidasan","2019-06-24","https://i.scdn.co/image/ab67616d0000b273daa0ae864489659b441913a6","1","1","1877995","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","bhajan","0.504","0.337","11","-6.987","1","0.0553","0.959","0","0.324","0.54","99.542","4","","VMS Music Records and Publishing Sdn Bhd","C 2019 Divo, P 2019 Divo"
"spotify:track:2qbt6qi3FbZAAsQrCkRiz0","Abir Gulal Udhalit Rang","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","spotify:album:1ZfBgMbMj8h2jjGBJKXZJv","Marathi Bhaktigeete","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","2019-02-18","https://i.scdn.co/image/ab67616d0000b273d717222ef2f35ac8061093a3","1","7","211461","https://p.scdn.co/mp3-preview/5852c418c6be7f8ecc26e1c9fa440823d8e68e92?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","marathi devotional,marathi devotional","0.694","0.616","1","-7.434","1","0.0399","0.198","0","0.0855","0.784","93.63","4","","Ahuja Music","C 2019 Ahuja Music, P 2019 Ahuja Music"
"spotify:track:5z0uMYeWPfZsT8QsXnkvUf","Prabhuji Tum Chandan Hum Paani","spotify:artist:3kzGeGPP5gd5KAMm6QggHV","Anup Jalota","spotify:album:3synWrANWl7afAAaALyRzf","Prabhuji Tum Chandan Hum Paani","spotify:artist:3kzGeGPP5gd5KAMm6QggHV","Anup Jalota","2015-09-04","https://i.scdn.co/image/ab67616d0000b273a90a29f5c17bedbbf38e9c4a","1","1","338259","https://p.scdn.co/mp3-preview/f0980b10711ee7f705dc4c026cc72bc9d6720262?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","bhajan,classic bollywood,filmi,ghazal","0.424","0.802","1","-6.196","1","0.0452","0.718","0.0000014","0.065","0.698","85.946","4","","Wings Music","C Wings Entertainment Ltd, P Wings Entertainment Ltd"
"spotify:track:1dJndRNlcsPrngH766v54U","Nighalo Gheun Dattachi Palakhi","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","spotify:album:1RVsbis6rZX0wk1JvYUoe8","Mala He Dattaguru Disale","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","2020-01-14","https://i.scdn.co/image/ab67616d0000b27348c16aea3fba1673bcdd31e3","1","2","325433","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","marathi devotional,marathi devotional","0.49","0.514","6","-7.845","1","0.23","0.233","0","0.104","0.571","173.871","4","","Ahuja Music","C 2020 Ahuja Music, P 2020 Ahuja Music"
"spotify:track:13h5GpRnUq3x0hd05uJh0Y","Brahma Vishnu Ani Maheshwar","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","spotify:album:1RVsbis6rZX0wk1JvYUoe8","Mala He Dattaguru Disale","spotify:artist:3bXd6shaMKDPF6ypJrbulF, spotify:artist:7drO7eVPdmIAU1nW37sDGU","Mahesh Hiremath, Shubhangi Joshi","2020-01-14","https://i.scdn.co/image/ab67616d0000b27348c16aea3fba1673bcdd31e3","1","3","184920","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T18:01:51Z","marathi devotional,marathi devotional","0.437","0.392","6","-4.549","1","0.0315","0.817","0","0.375","0.768","93.205","4","","Ahuja Music","C 2020 Ahuja Music, P 2020 Ahuja Music"
